numero_norma,version,sumilla,tipo,estado,sistema,fecha_publicacion,fecha_emision,enlace
Resolución SBS N° 4034-2022,v1.0,Modifican el Reglamento de Clasificación y Valorización de las Inversiones de las Empresas del Sistema Financiero y el Reglamento para la Negociación y Contabilización de Productos Financieros Derivados en las Empresas del Sistema Financiero,Resolución,Vigente,"SF, SS",30/12/2022,28/12/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6t1Rpg3Ljn1Ep0niEjDlJ1MlwiHvlVZs+96B2Zx2kulxLgHJAx6TFu0NoSu3niS1mSbkb0ScuKWKSRCQf3zHtSGgmLoE54wgWlWybh4dydKOw==
Resolución SBS N° 3948-2022,v1.0,Modifican Reglamento para la Elección de los Representantes al Directorio de las Cajas Municipales de Ahorro y Crédito,Resolución,Vigente,SF,23/12/2022,22/12/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6uCvhYximP/dscnTSwDrcT/WrizfQdoxokPjNIC9B2miV77KFfRkadq7aZDqaAVi8dDnxuMUB+ij2sUZN43CckiaQ6WOXnA4GQHW6lYA+FvKw==
Resolución SBS N° 3950-2022,v2.0,Aprueban nuevo Reglamento de Deuda Subordinada aplicable a las Empresas del Sistema Financiero y sustituyen el Anexo N° 12-II ¿Control de Deuda Subordinada¿ del Capítulo V ¿Información Complementaria¿ del Manual de Contabilidad para las Empresas del Sistema Financiero,Resolución,Vigente,SF,27/12/2022,22/12/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6u6F5d1rRDd0kOUsyugRzW/5XPZK9b6xU06RbP/0pgH5Fos2EGQVxvsgChZV0NK0tjel9ZMCVJmp6xsnbX31Gqs6dxyTpixlrmqaF7m8uJOaA==
Resolución SBS N° 3951-2022,v2.0,"Reglamento de Cómputo de Reservas, Utilidades, Donaciones e Instrumentos Representativos de Capital en el Patrimonio Efectivo de las Empresas del Sistema Financiero",Resolución,Vigente,SF,27/12/2022,22/12/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6tpavfpHHki2RDROcjYjmXZ2VmTEL5oY+/peaEc7Y9ckdxyzQ0cTL5FEzQohfx+gpNMvhp0WTkXyS/Qy1Zc8b+/k8tUijL1vyUiB60Yt0fieQ==
Resolución SBS N° 3952-2022,v4.0,Modifica el Reglamento de Requerimiento de Patrimonio Efectivo por Riesgo de Crédito,Resolución,Vigente,SF,27/12/2022,22/12/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6tMUUqsYQg3WGFcsXYVTEgh5rB92WPdb87BZqIXtvfp9zSZDD+YXQSUizorxilRQb8ES0n/wdgSPmpzYpVg8XLgNs01Go7MralS5DhrM4+G5A==
Resolución SBS N° 3953-2022,v3.0,Reglamento para el Requerimiento de Patrimonio Efectivo por Riesgos Adicionales,Resolución,Vigente,SF,27/12/2022,22/12/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6uHV0JwN9SHdZjD7QN1C5w7utt32hZFvUnCAPEIp9B/t0QrKRMN5XZ9ajUpVuz4gxKQgZ80axW7FpiPVHLyFIkYa2MuyGWVcbziEHLivfkrHw==
Resolución SBS N° 3954-2022,v2.0,"Reglamento para el Requerimiento de Colchones de Conservación, por Ciclo Económico y por Riesgo por Concentración de Mercado",Resolución,Vigente,SF,27/12/2022,22/12/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6uOZWvH5rARNprIGjtLW2oIfDv2n1NjdVOLMXleowa46Lmuswh1unzoNfYYzGseEduAzV54HqyhW63koXPqNxOzI7EdtgpK43PhfxtVjWKxoA==
Resolución SBS N° 3955-2022,v2.0,"Modifican el Reglamento para el Requerimiento de Patrimonio Efectivo por Riesgo de Mercado, el Reglamento para el Requerimiento de Patrimonio Efectivo por Riesgo Operacional, el Reglamento del Ratio de Apalancamiento, el Reglamento de los Regímenes Especiales y de la Liquidación de las Empresas del Sistema Financiero y del Sistema de Seguros y otras disposiciones legales",Resolución,Vigente,SF,27/12/2022,22/12/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vj5456XjRDepKbl4of3F+vpscwpWQcO2/avCUek2HJ8dRhOWNper6qu/KTxgSQY8gUpzxG9A2A446wxTAFJsouENau0kyygXEQ0oIkWPvQYA==
Resolución SBS N° 3932-2022,v1.0,"Modifican el Reglamento de Operaciones con Dinero Electrónico, aprobado por Resolución SBS N° 6283-2013 y sus modificatorias",Resolución,Vigente,SF,22/12/2022,21/12/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6v0u6oQlXwduhZFcyQRcVg7h8Z/51xoQtxIyPkdR2YFYloyq1TAq2Q/orRivs/hAO83729qJ7IYefZsg50sx5livaw2genpBZycD+bbrGH8Sw==
Circular B-2263-2022,v1.0,Actualización del monto máximo de cobertura del Fondo de Seguro de Depósitos correspondiente al trimestre diciembre 2022 ¿ febrero 2023,Circular,Vigente,SF,09/12/2022,30/11/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vmm6QqouVl1qavVSX2bAzpOezHVn6MV+oP0sNwP2sa0V0oYFjJYg1+nupH7FQRrLBvFahE9gC1EJo3j6IyVhajeM4FGqklSu0dOQxf4WWixw==
Resolución SBS N° 3348-2022,v3.0,"Modifican el inciso e) del artículo 3 e incluir el artículo 8 a la Norma que regula el procedimiento de atención de las solicitudes de levantamiento del secreto bancario, aprobada por Resolución SBS N° 1132-2015.",Resolución,Vigente,"SF, LA/FT_SBS",08/11/2022,04/11/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6ttdj7411VjN4TJgyAxrKv8Ppct36+tI7VU9NO3S9oMezd7nVeU0ce4VgbFobUmfcqnl19eWcNeYxupvdLxWfb1IWlhGkGajBlczDimuG2RvA==
Resolución SBS N° 3347-2022,v1.0,Incorporan Octava Disposición Final en el Reglamento de Auditoría Externa aprobado por la Resolución SBS N° 17026-2010 y sus modificatorias,Resolución,Vigente,"SF, SS, SPP, LA/FT_SBS",07/11/2022,04/11/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6s/dP3T/lgp1HJ/mrL7fWm5HM+/cRt7zP8p55uE/nnhFaiBM1e/oMLh03Yg4TZy90vl/WPMOE2qqg2AM7Z2HLeGlL9RjWEWW+Z0RIMMrChudA==
Circular B-2262-2022,v1.0,Precisiones sobre el alcance de la Circular N° B-2087-2001,Circular,Vigente,SF,10/11/2022,04/11/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6sd98voxNSZMAKkyFXs365576RvOwJaQMWC273uQ8XHsmzQHHIPU1lNFkjb0ElK0OPB/sjPh/4yYiORPJQ3ePnwDyST/8nXdoW9EpYyrxGgBA==
Resolución SBS N° 3349-2022,v1.0,"Modifican el Reglamento de Infracciones y Sanciones de la Superintendencia de Banca, Seguros y Administradoras Privadas de Fondos de Pensiones.",Resolución,Vigente,SF,11/11/2022,04/11/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6t/CbqrWMXiWl+dYs0ATl+W8/FvaNuniDiYFu4haGdrzVggcVguqnAguuazEMJMfe0AlqgpRcit8EZkZCe0r36ALZl+J7LNHrrCEgtBjFABwA==
Resolución SBS N° 3296-2022,v1.0,Modifican el Reglamento para la Gestión del Riesgo de Liquidez y el Capítulo V del Manual de Contabilidad para las Empresas del Sistema Financiero (Vigente a partir del 1 de enero de 2024),Resolución,Vigente,SF,31/10/2022,28/10/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6ult7jqFZUDddCJEeDUmiUxRxcvtXxO8A0S9/ufi5bvyVMPiduZtTkaatAdONYGb39frz3mrrKsaUBfRUet/YbA+jdPaQSne+DM8gJYJsynJg==
Oficio Múltiple N° 47091-2022-SBS,v1.0,Deja sin efecto el Oficio Múltiple N° 14454-2020-SBS del 10.06.2020,Oficio múltiple,Vigente,SF,,28/10/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6s7iY3Q5UfiJftiTBf7oGK00gQW+1+KEQKJKyV0yl+cX8NV+RRpZjs4Z5ognPA1AN4P9BsCoGWz++INZf37inbXQAbI2LOjTjaRF7OP18qNog==
Oficio Múltiple Nº 46691 -2022-SBS,v1.0,Precisiones sobre el Fondo de Apoyo Empresarial para el sector textil y confección (FAE-TEXCO) a que se refiere el Decreto de Urgencia N° 012-2022 y sus modificatorias,Oficio múltiple,Vigente,SF,,26/10/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vUSc9JCNdxIEGem/4lL21Qohmp5df8DNUW5Jzw5W2RhgBghcf+K9Ys8dYhZTzrWYWnH4s+RIzGWdYF1VpsbSooJbkkkwgfyfT467yNE4L6vA==
Resolución SBS N° 3178-2022,v1.0,Establecen precisiones que deben ser consideradas por las empresas del sistema financiero que participen en el marco del FAE-TEXCO y modifican el Manual de Contabilidad para las Empresas del Sistema Financiero.,Resolución,Vigente,SF,18/10/2022,17/10/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6tpgBxXWxoLZoJrfRsvmH0bXya2o4oRrJaV/rRMgtFgjyKKJOMNBEne0GiRk5IzZExZmEE3JZJyNEGlPqNFTXrXshFd03gMBGmoFiYzjPAOWw==
Circular G-217-2022,v1.0,Actualizan el capital social mínimo correspondiente al trimestre octubre ¿ diciembre de 2022,Circular,Vigente,"SF, SS, SPP",06/10/2022,04/10/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6sa5e0AhxWJUNek1e+u9XxJKXdVUj19GLXWvcZL9nVLbMu6hkHMQhT0ujXgM1tr0YwHbNlEenGr3ejz4qzz+R64MdhJwcIUNXkJawv1P2I6bA==
Resolución SBS N° 2800-2022,v1.0,Modifican el Capítulo V del Manual de Contabilidad para las Empresas del Sistema Financiero,Resolución,Vigente,SF,16/09/2022,13/09/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vV2QOVyZ7q5y7hUU9jscZdVKwpFJarW89gc48A5XErXh/tuadBgvJt83KJqJkWavafVjtFM6I8x6GP7yoREG/k4oZoDjSGxxdMwEaeQZZIIw==
"Circular B-2261-2022, F-600-2022, CM-449-2022, CR-316-2022",v1.0,Actualización del monto máximo de cobertura del Fondo de Seguro de Depósitos correspondiente al trimestre setiembre 2022 - noviembre 2022,Circular,Vigente,SF,03/09/2022,02/09/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vpsAJXDjQO27e3ZGdYdDcRCp8Dm3/U8tp7xzSfqLdf35OKWctSmHeW04oKePW1P56dqB5WLtwBz1z/rPx6oYcqjGy5zlx6FePzIsUHLdgY/g==
Resolución SBS N° 2677-2022,v1.0,Sustituyen el numeral 7.2 del artículo 7 del Reglamento de Participación de las Cajas Municipales de Ahorro y Crédito en la Ley que impulsa la inversión pública regional y local con participación del sector privado.,Resolución,Vigente,SF,01/09/2022,31/08/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6tIiUfJ/nW61o5abQaVfFSES2PKTVphctMhlkwANcUVAvo2NZquQ4NiwSsox8n3h7u2HNibBEoG4bKwyY5BTiKm
Resolución SBS N° 2596-2022,v1.0,"Modifican el Reporte N° 36 denominado ""Detalle por Operación de la Cartera de Créditos"" del Capítulo V ""Información Complementaria"" del Manual de Contabilidad para las Empresas del Sistema Financiero",Resolución,Vigente,SF,22/08/2022,19/08/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vJ71sCrREjUWnrO932U8zHGoF33UIFHdwUbgyDm7Dtrv26zhj+DMuuJPoyeVM+XLkW3wb88cNVdKNBVqzPkWrYHVL0xCaFIpgUnPSchpc1dQ==
Oficio Múltiple N° 34819-2022-SBS,v1.0,Actualización de Tabla de códigos y denominaciones de empresas del sistema financiero,Oficio múltiple,Vigente,SF,,18/08/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6uxI2UupqcOQIwt+3glzIVGupA+G/Qfd+rcfIqSifL9qSS8t/ZzSlLWzkbWDGgZHBMZ/KCrVLQMvJd4ID0WvMIKyJpCJ52C0b6AZ4nZLsUq2Q==
Resolución SBS N° 2326-2022,v3.0,"Modificar los anexos de las Resoluciones SBS N° 4797-2015 y N° 895-98, e incorporar el Formato ""Operaciones a través de Aplicaciones Móviles y Homebanking""",Resolución,Vigente,"SF, SS",27/07/2022,25/07/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6tYBi3KWlXu3yOe26oi1bktoevb5rqsPJ7J+3u+Pd22x1vzpKyvj/SitBhsfOtzUuGyAHdx0ZZNSBLiOALr5T5NEWp16CM9Y1MQ90giiovLBw==
Oficio Múltiple Nº 29101-2022-SBS,v1.0,Precisiones sobre la reprogramación de los créditos garantizados con el Programa ¿Reactiva Perú¿ a la que se refiere el Decreto de Urgencia N° 011-2022,Oficio múltiple,Vigente,SF,,13/07/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6sRra+y6kSQ2i5OXZHIuhQhpc/HaXKIriiT1+6mvCEGt/tU8p0vNaPCFJn1hQWXAJnwsAQjwm8nVAStUADqMuKsAzcnWktiWceA/QuC5MHQ2Q==
Resolución SBS N° 2192-2022,v1.0,Aprueban ¿Disposiciones para la aplicación de las tasas de interés máximas¿,Resolución,Vigente,SF,14/07/2022,13/07/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6twe/HZ53syfFc1v4f8tgrtul251EozYpD9CcWjbmMdJ27EpVK5LjgOqvh24j65LmiDPLjuneB4v4nVpr5i7qTc2BYU9KJOrxfDlrPa2cQ/gg==
Resolución SBS N° 2165-2022,v1.0,"Establecen que a la parte de los créditos reprogramados en el marco del Decreto de Urgencia Nº 011-2022 que cuentan con la cobertura del Programa REACTIVA PERÚ, le resulta aplicable el mismo tratamiento dispuesto a la parte de los créditos que cuentan con la cobertura del Programa de Garantía del Gobierno Nacional para la Continuidad en la Cadena de Pagos y modifican el Manual de Contabilidad para las Empresas del Sistema Financiero.",Resolución,Vigente,SF,12/07/2022,11/07/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6snR9CKMm9T38ApX2W5xWMZk+mKdkbbEbszApZ0+GmLqM3+Q3AiYMYo+4ZQop8Tz0guLHZEHVZC9nzP8RSXJ2qc0rDCgJEOsQsBUYuN9fxmRA==
Resolución SBS N° 2123-2022,v1.0,Establecen disposiciones aplicables a las operaciones con dinero electrónico,Resolución,Vigente,SF,08/07/2022,07/07/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6tq71JfpVEtv08dcz2urddunM2M+dRSWb3EtGKiNFSHhsNBr7rX1p1G3dlKfSKm+AJbDLUB+bEVqTyZeon6u8Kue/eUycdNet7e9d/OffAqcg==
Circular G-216-2022,v1.0,Actualizan el capital social mínimo correspondiente al trimestre julio - setiembre de 2022,Circular,Vigente,"SF, SS",05/07/2022,04/07/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vCyyq/8NOit5SpE0wteddYsxIpSL+r5VR/ghPItroNlKegqYRmp8+jA3lW/LPNk2/igjhxw0BMLJSJm2uAGt9WJUbPcHoL4yq7qwyb96xgVQ==
Oficio Múltiple N° 25858-2022-SBS,v1.0,Precisiones sobre las medidas establecidas mediante el Decreto de Urgencia N° 015-2022,Oficio múltiple,Vigente,SF,,23/06/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6uDy630GMLTzwgG8i8Y/0xM6631WM2OqMF20gkCscE6yS44TASpeHvsxA70wDMsToiiypXCYRfCn3F4e1pDz5gbArPiPxfihyPBIRR2y75d8w==
Resolución SBS N° 1944-2022,v1.0,"Disponen que, en el caso de las empresas del sistema financiero, a la parte de los créditos reprogramados que cuentan con la cobertura del Fondo de Apoyo Empresarial a la MIPYME del Sector Turismo (FAETURISMO), le resulta aplicable el mismo tratamiento dispuesto a la parte de los créditos reprogramados que cuentan con la cobertura del Fondo de Apoyo Empresarial a la MYPE.",Resolución,Vigente,SF,17/06/2022,16/06/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6swC7rrmmZWd7dUMhtCq/QQ52Fxoy6ZmgK7UTGsnmCD+zwj9dGwuSkbVmkqqc5Rm6nP4YyWHqH+Xgzj/l7YXChV
Resolución SBS N° 1905-2022,v1.0,"Modifican, aplazan entrada en vigencia de diversas modificaciones y sustituyen Anexos del Reglamento para la Supervisión Consolidada de los Conglomerados Financieros y Mixtos.",Resolución,Vigente,"SF, SS",13/06/2022,10/06/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6s+6TFftegHtLuSc3a6876uVQlPFXx/ujfjz1tQg5zG1S57DQIUhyJ51yKTg7GGQnJH9kNjr/z2fZN7ybTRfYAe
"Circular B-2260-2022, F-599-2022, CM-448-2022, CR-315-2022",v1.0,Actualización del monto máximo de cobertura del Fondo de Seguro de Depósitos correspondiente al trimestre junio 2022 - agosto 2022,Circular,Vigente,SF,04/06/2022,03/06/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6thoeOZoJjf3NKwKFTiGDBNb78NgWWPvEWvbMXBpi6rMkBqvawhfxfz6Kp0U5/vZGWyjyoMXVKtUP6DbKtE335fkfZNpgh+b9164kgTzrw75g==
Oficio Múltiple N° 21952-2022-SBS,v1.0,Canal de envío y plazo de presentación de Reportes de Controversias,Oficio múltiple,Vigente,"SF, SS, SPP",,30/05/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6ua0UbSWfruElnupoGYp/8Xq8qLO7fY2UNOKc18wpw/NMt63K1830BY9nKeQHYW5f6gCvBp6pLpVgf/o48YMoCK0E4rBN4EnGAYWf/Y6g0QWg==
Resolución SBS N° 1624-2022,v1.0,Modifican el Reglamento de los Regímenes Especiales y de la Liquidación de las Empresas del Sistema Financiero y del Sistema de Seguros.,Resolución,Vigente,"SF, SS",17/05/2022,16/05/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vhUBirFr7yhNr0QyLzM4fPcifAilAl9YQwwv1idMdspknEoFVdG8LhYS12oHmnfLlaQovsIzKZIHjYqvdB32sP
Resolución SBS N° 1395-2022,v1.0,Modifican el Reglamento de Comisiones y Gastos del Sistema Financiero.,Resolución,Vigente,SF,28/04/2022,26/04/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6snYzYhfOpNpLh+l2X2REHj2YtLswyueOTkLQppkQ4f7OSISfbBuHxxSFq0mobxxoxZpNTPqwWtRgtj2RXGS1WcOJ3kfhQaKzFpmuk859TTL1FQPmAbCT5rnTVYXeq1CQo=
Resolución SBS N° 1299-2022,v1.0,Modifican el Reglamento para la Negociación y Contabilización de Productos Financieros Derivados en las Empresas del Sistema Financiero.,Resolución,Vigente,SF,22/04/2022,20/04/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6v9X/tG37dhx/qnyjCv9dg30wYON3CXYcfZek254olNZz1xXYfELBovXVhNDnQ+Boq4iJVEi4ceuJGUqjtLFL5m
